"anonid" "setname" "item" "color1" "color2" "color3" "timing1" "timing2" "timing3"
"1841" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "12" "#A792C2" "#DAC0DB" "#5EEE62" 48154 8191 5200
"1842" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "09" "#8DC59B" "#9AEE5F" "#E3C9AE" 7550 5574 17452
"1843" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "14" "#304D6C" "#8DD5AE" "#34F90C" 4633 6864 5569
"1844" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "13" "#3E3D3C" "#C3DBD9" "#1B2533" 9069 9547 10048
"1845" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "08" "#F55452" "#807E80" "#CEBBB2" 4013 36820 14845
"1846" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "02" "#FFFFFF" "#413A39" "#D4C548" 8806 18084 19392
"1847" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "03" "#490463" "#EF9A91" "#F7F5F2" 4488 3125 59579
"1848" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "11" "#987366" "#EC840A" "#6EABD3" 2727 21091 9897
"1849" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "05" "#F2F48C" "#FBA6F7" "#C3AA8A" 2918 1080 14515
"1850" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "15" "#DEEFED" "#000000" "#7C7BC1" 3486 4471 14649
"1851" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "01" "#070808" "#500ED2" "#E174D6" 4645 12653 9669
"1852" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "06" "#FFFFFF" "#5419F9" "#C55882" 14480 27791 7116
"1853" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "04" "#FFFFFF" "#B6E388" "#55D4F8" 36686 18149 9795
"1854" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "10" "#C2BF25" "#FFFFFF" "#CAD3E8" 8493 68503 27462
"1855" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "16" "#F8DF90" "#A29BC5" "#FBAA07" 10979 35536 6017
"1856" "23dff593-c97d-4e4b-98a0-87f0d429662e" "set1" "07" "#9A8B8B" "#3F20EE" "#AFCE36" 23206 3367 5795
"1857" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "12" NA NA NA 21072 18386 13186
"1858" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "09" NA "#0B1C22" "#264847" 15579 3984 4774
"1859" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "14" NA "#A2AADB" NA 9756 15398 3635
"1860" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "13" NA NA NA 3610 8137 19435
"1861" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "08" NA "#AB991B" NA 35129 4815 4563
"1862" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "02" NA "#7DC63F" "#FB3FF3" 10606 2698 22882
"1863" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "03" NA "#D1A9BA" NA 10643 4761 3913
"1864" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "11" NA "#DAE7E8" "#D7D7E4" 5044 11706 8493
"1865" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "05" NA "#124934" "#3B0737" 8350 5437 21727
"1866" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "15" NA "#7C9F8B" NA 6171 18231 5330
"1867" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "01" NA "#F1E385" "#EB018E" 2094 19818 14180
"1868" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "06" NA "#378FF8" "#E7E6DC" 8185 10026 28405
"1869" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "04" NA "#D4CECD" "#4350EC" 3571 17716 12818
"1870" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "10" "#BBE385" "#E6D8EE" NA 6318 12651 18955
"1871" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "16" "#E579D7" "#E1B3C8" "#A9E5DC" 13978 18883 13722
"1872" "24ab0b56-30b9-4a36-99e2-808ca9ee26b0" "set1" "07" "#B2EEF3" "#E7DCC9" "#D57CE1" 9317 11205 11512
"1873" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "12" "#98629D" "#966980" "#6759A6" 3546 1725 2297
"1874" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "09" "#825AA5" "#9F607B" "#8352AD" 2970 3382 4236
"1875" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "14" "#6D629D" "#B04F80" "#A156A9" 2978 1353 1708
"1876" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "13" "#89659A" "#546BAB" "#925CA3" 1376 1856 2239
"1877" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "08" "#87659A" "#723FC0" "#5474AB" 3020 1627 1139
"1878" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "02" "#E4CB1B" "#E3A41C" "#D7B028" 2167 1358 1569
"1879" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "03" "#BF8C40" "#C67D39" "#D59B2A" 2369 2613 1339
"1880" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "11" "#7650AF" "#6B619E" "#6B6C94" 1690 2187 1273
"1881" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "05" "#C1883E" "#BD9A42" "#C98136" 1972 1416 1919
"1882" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "15" "#7A6B94" "#7D718E" "#7452AD" 2337 2977 3429
"1883" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "01" "#E7C318" "#F07D0F" "#E2B81D" 1810 1350 4087
"1884" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "06" "#C6A239" "#B1A64E" "#C1843E" 1757 3410 3408
"1885" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "04" "#C28B3D" "#C86537" "#C88F37" 2184 1972 1388
"1886" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "10" "#617B9E" "#7F6699" "#A851AE" 1306 2476 2183
"1887" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "16" "#BC6643" "#E2781D" "#D6A829" 1592 1635 1355
"1888" "24f6b3dd-bfaf-44e8-8131-431604966356" "set1" "07" "#C3813C" "#546AAB" "#C0A33F" 1693 2586 3320
"1889" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "12" "#226EDD" "#4D51B2" "#4C68B3" 9762 1650 1237
"1890" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "09" "#CA4835" "#925EA1" "#629E61" 1229 2385 1453
"1891" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "14" "#444246" "#9D6662" "#6D5CA3" 2591 1771 1646
"1892" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "13" "#4850AB" "#3A84C5" "#4644BB" 5342 1277 648
"1893" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "08" "#D6D728" "#65B54A" "#78B748" 4412 2117 1567
"1894" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "02" "#DEE31C" "#C0C03F" "#669D62" 2490 2223 933
"1895" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "03" "#CBCC33" "#93AE51" "#48ADB7" 2781 3900 2891
"1896" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "11" "#5E6FA1" "#5587AA" "#515CAE" 1547 1479 1496
"1897" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "05" "#6AA659" "#B7BB44" "#BDD827" 2295 2916 4446
"1898" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "15" "#7F807F" "#7B7986" "#7F807F" 2207 1545 725
"1899" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "01" "#3FC073" "#28D926" "#57A870" 3740 2479 1611
"1900" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "06" "#5362AC" "#24A4DB" "#9DDA25" 4071 1862 841
"1901" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "04" "#595AA6" "#545BAB" "#6BAA55" 2975 1409 1953
"1902" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "10" "#2BD464" "#515CAE" "#8FAC51" 3371 970 2758
"1903" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "16" "#837D7C" "#808080" "#808080" 1097 1306 561
"1904" "255b16ff-5bb4-4090-956b-61920934d8d0" "set1" "07" "#48B759" "#89A45B" "#43BC4A" 942 1373 611
"1905" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "12" "#225ADD" "#3C5150" "#655DF8" 9455 2663 1727
"1906" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "09" "#F2F2F2" "#FAFAFA" "#C2AFD1" 15100 3918 2069
"1907" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "14" "#0C610A" "#A3D6A4" "#E2ADB2" 4443 1142 954
"1908" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "13" "#104D16" "#5BE86A" "#C5F5A5" 3115 1258 987
"1909" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "08" "#CD324B" "#EB5014" "#F69B96" 1517 1117 2715
"1910" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "02" "#7F9E61" "#DEDA62" "#D6DA86" 1863 1715 942
"1911" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "03" "#BFF6A4" "#E3E86E" "#F9B2C4" 3270 1294 1544
"1912" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "11" "#FFFFFF" "#F9F761" "#DFC8A6" 4109 5089 1145
"1913" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "05" "#9BF897" "#8F3459" "#DF98A0" 2124 2930 1530
"1914" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "15" "#493233" "#F1549B" "#AE302A" 2413 1315 1050
"1915" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "01" "#F2F89E" "#ECEE82" "#EEF3AB" 1695 2965 1111
"1916" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "06" "#3E1AE5" "#1B0F0F" "#3C3B3B" 1251 3317 2546
"1917" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "04" "#4DA611" "#73196E" "#94B2F3" 1234 3032 441
"1918" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "10" "#9185EE" "#EDEF89" "#76E098" 1656 1762 1436
"1919" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "16" "#7F3E31" "#181085" "#DFE290" 1797 2096 947
"1920" "25688fba-d4ea-45f7-82c3-314fd60fedfe" "set1" "07" "#267A37" "#277D38" "#138C1B" 1378 1457 1947
"1921" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "12" "#B2C837" "#2EDF20" "#5847B8" 6325 4894 2799
"1922" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "09" "#389DC7" "#4E72B1" "#5265AD" 2488 3393 2776
"1923" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "14" "#E6EB14" "#4EBC43" "#60DB24" 6299 2541 2537
"1924" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "13" "#3EC14C" "#4535CA" "#5A4AB5" 2781 2002 2395
"1925" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "08" "#26BED9" "#1688E9" "#3D90C2" 2641 2375 1299
"1926" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "02" "#CB34AA" "#EBF00F" "#E9A516" 1732 2954 1939
"1927" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "03" "#F17C0E" "#BF8E40" "#F8CC07" 5593 2504 957
"1928" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "11" "#5C91A3" "#18E7D6" "#40B3BF" 3811 2393 1245
"1929" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "05" "#B1E31C" "#F8B607" "#E88F17" 3627 4319 4425
"1930" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "15" "#E6E817" "#63819C" "#52AD60" 3919 1484 1885
"1931" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "01" "#ECEB13" "#E6E916" "#E3DA1C" 2425 4322 1463
"1932" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "06" "#68C03F" "#ED8112" "#E09D1F" 2221 2482 1819
"1933" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "04" "#EB9514" "#DD6722" "#EC8213" 2230 2226 1509
"1934" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "10" "#7241BE" "#00F1FF" "#4363BC" 1658 3059 7325
"1935" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "16" "#C3E11E" "#E1EB14" "#F2EB0D" 1930 2575 2526
"1936" "25c56930-73ee-4a04-a250-69ff23e59676" "set1" "07" "#AE5162" "#4141BE" "#1341EC" 2885 3244 1745
"1937" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "12" "#2519E6" "#2C3BD3" "#1C3FE3" 2095 1396 1056
"1938" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "09" "#3C37C8" "#40BF8F" "#9715EA" 1968 1839 1766
"1939" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "14" "#E11ECF" "#1E4CE1" "#8A29D6" 2111 1337 1933
"1940" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "13" "#A234CB" "#2BD457" "#1C8DE3" 1729 1464 1368
"1941" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "08" "#CB3437" "#A828D7" "#97E11E" 1508 1390 1644
"1942" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "02" "#71D728" "#E76818" "#28D769" 1797 1863 2014
"1943" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "03" "#33CC77" "#99DB24" "#8034CB" 1537 1824 3896
"1944" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "11" "#6021DE" "#DE3D21" "#DFC220" 1369 1746 1917
"1945" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "05" "#DDB022" "#40BF55" "#4FEB14" 1552 1399 1374
"1946" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "15" "#CB2BD4" "#7D1BE4" "#451FE0" 2328 1460 1336
"1947" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "01" "#D29C2D" "#DE5121" "#70D926" 1630 1452 4387
"1948" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "06" "#EB4314" "#E1851E" "#DFAC20" 1709 1716 2058
"1949" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "04" "#0EF14B" "#E1E11E" "#E3A61C" 1405 1226 1646
"1950" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "10" "#2D20DF" "#1F8DE0" "#3AE31C" 1825 2063 1566
"1951" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "16" "#A71CE3" "#9A21DE" "#7A2DD2" 14858 1514 2704
"1952" "25ebe2d2-c71b-4523-a657-b4bb8db0be26" "set1" "07" "#4F23DC" "#5315EA" "#C1E01F" 1553 1732 1911
"1953" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "12" "#713F36" "#61635C" "#3B6A41" 9692 12294 8063
"1954" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "09" "#3F8094" "#7D967D" "#AB8666" 8430 3292 7710
"1955" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "14" "#444444" "#679869" "#B77F48" 8154 16028 8233
"1956" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "13" "#808080" "#703E2E" "#653B33" 10237 20728 8615
"1957" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "08" "#AB5B40" "#708F8B" "#BB5E42" 12261 8882 10539
"1958" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "02" "#62B7AF" "#6F4B38" "#C29755" 19764 8095 10466
"1959" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "03" "#83ACAA" "#5A3B28" "#C7B375" 6180 11391 14196
"1960" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "11" "#A57D5A" "#A16F4A" "#A55A32" 9335 10927 6841
"1961" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "05" "#C944B7" "#DE35D2" "#E852CD" 18590 12396 7328
"1962" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "15" "#4E5A69" "#161F29" "#4A7576" 12246 15017 16532
"1963" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "01" "#388784" "#D4A72B" "#C2886D" 16100 7720 4709
"1964" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "06" "#F262F2" "#93553E" "#EA15EA" 28510 40765 3275
"1965" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "04" "#679198" "#BA8F45" "#FF48D4" 2574 5758 17966
"1966" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "10" "#646248" "#9A827B" "#6F4A2C" 15286 11644 7847
"1967" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "16" "#7AB789" "#6E9578" "#D3B35D" 13408 13199 8407
"1968" "2608ec19-0486-4b59-b27d-6b1d9e9d1afd" "set1" "07" "#DB2EB9" "#EB59C7" "#FB6DDC" 9819 5391 10397
"1969" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "12" "#4F8DB0" "#956A6E" "#5C6F6F" 7186 2044 4394
"1970" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "09" "#7A8679" "#89728D" "#71838E" 4116 2050 1707
"1971" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "14" "#8E6672" "#735F67" "#946D6B" 11372 7736 1181
"1972" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "13" "#95798D" "#996675" "#AA9555" 6016 2169 1633
"1973" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "08" "#BB655F" "#BE4166" "#B3574C" 10511 1203 22546
"1974" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "02" "#F1E90E" "#D3C62C" "#9BA05F" 21611 174517 1141
"1975" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "03" "#DAB14F" "#E6BE19" "#BFB040" 7305 2957 2638
"1976" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "11" "#668299" "#8B7484" "#736699" 2263 1540 1723
"1977" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "05" "#C1D926" "#E0B01F" "#E0DA1F" 150488 1662 2541
"1978" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "15" "#706B94" "#817B84" "#7A8085" 1260 1735 1237
"1979" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "01" "#E2E718" "#CBD22D" "#D7D528" 5802 1687 2127
"1980" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "06" "#E6A919" "#32CD79" "#C3D629" 5901 4252 2890
"1981" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "04" "#B0B68A" "#A0AB54" "#BFD629" 4718 4546 1415
"1982" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "10" "#86609F" "#A55A60" "#43BC9B" 1660 2321 1369
"1983" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "16" "#B7C43B" "#E7E518" "#ABCA35" 9017 2566 18756
"1984" "26175bbd-e958-467d-8c8c-eb3af3460c40" "set1" "07" "#BABB44" "#A55A86" "#C8379B" 2363 1274 1766
"1985" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "12" "#33CCB3" "#5FA067" "#3556CA" 5711 1461 3363
"1986" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "09" "#975CA3" "#56B54A" "#62989D" 2690 2680 1460
"1987" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "14" "#D0C52F" "#556EAA" "#5567AA" 1529 4104 2436
"1988" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "13" "#77639C" "#48B76F" "#56AE51" 3347 3977 1840
"1989" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "08" "#A68459" "#3436CB" "#41CD32" 1577 2158 3727
"1990" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "02" "#F8EB07" "#CCF609" "#E5F00F" 2907 2095 1385
"1991" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "03" "#DDA722" "#ABC03F" "#B2AC4D" 3706 1515 3748
"1992" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "11" "#55AD52" "#50AF5E" "#B323DC" 1948 1941 5416
"1993" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "05" "#C23DBA" "#56A959" "#62989D" 3105 1883 2421
"1994" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "15" "#74A55A" "#3CC380" "#4E79B1" 1927 2237 2697
"1995" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "01" "#D9F20D" "#DAF40B" "#EEF708" 1882 2069 1754
"1996" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "06" "#5DA268" "#AB5455" "#5A4BB4" 2430 3068 2239
"1997" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "04" "#A6595B" "#2F60D0" "#4CB34C" 3249 3920 1428
"1998" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "10" "#A35C99" "#5CA373" "#D93126" 1809 1624 2882
"1999" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "16" "#E6FA05" "#F0EE0F" "#E7F40B" 2088 1124 1462
"2000" "2679baad-16d0-4a7f-89df-6ba581cfe523" "set1" "07" "#5CA38C" "#B16D4E" "#5A58A7" 4317 3012 2031
"2001" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "12" "#221E14" "#0B342F" "#567602" 4530 2430 2055
"2002" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "09" "#071049" "#777C6D" "#0BDC5F" 2342 2167 2884
"2003" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "14" "#052D06" "#5A5420" "#0E565B" 2308 1129 1315
"2004" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "13" "#011F51" "#5C5417" "#31BE08" 2467 2474 2009
"2005" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "08" "#4C6644" "#609059" "#A05F1E" 6444 3014 2423
"2006" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "02" "#450F50" "#594BA8" "#7B6EA9" 2609 2754 2321
"2007" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "03" "#77408A" "#D1EB14" "#787485" 2041 4099 4142
"2008" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "11" "#734653" "#57564F" "#A7179B" 2924 1902 4856
"2009" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "05" "#AA5E67" "#2FD0E5" "#020303" 2330 1617 1509
"2010" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "15" "#402039" "#617185" "#59233C" 2020 2554 3724
"2011" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "01" "#2E548B" "#107B26" "#54AFC1" 1985 1489 1903
"2012" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "06" "#5446C6" "#ECCD34" "#57E5A2" 2541 3398 1478
"2013" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "04" "#C84A85" "#4F869C" "#9CE14E" 2528 2948 2512
"2014" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "10" "#7D8A4A" "#905822" "#30754B" 1734 1526 2158
"2015" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "16" "#A27EA5" "#2CF92E" "#DC5988" 1734 1963 1149
"2016" "276d4908-56c2-490a-bccf-d72f297dee0a" "set1" "07" "#5FB672" "#5BD27F" "#A47E9A" 2738 1644 1522
"2017" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "12" "#3D0B02" "#063186" "#13EC75" 22819 26464 2055
"2018" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "09" "#FBCF31" "#5FA4EA" "#3C0DB2" 9732 12460 21343
"2019" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "14" "#06B779" "#08623C" "#5B3172" 14977 15364 5080
"2020" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "13" "#054FA3" "#9A5A05" "#04046B" 7615 22947 8722
"2021" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "08" "#E19C06" "#D4F32E" "#F4C10B" 7754 8319 3114
"2022" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "02" "#C7B6BE" "#F4B98E" "#C68F89" 11018 34352 8269
"2023" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "03" "#0AA51C" "#9DD05F" "#064E0E" 12463 9682 12052
"2024" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "11" "#8C0F04" "#680FF0" "#18148A" 8498 6745 3470
"2025" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "05" "#0AF55C" "#1CE357" "#18E75D" 16379 5818 3877
"2026" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "15" "#9D3A04" "#05582C" "#071268" 8621 11101 3922
"2027" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "01" "#D2D299" "#C59AB3" "#D59899" 25980 10304 6800
"2028" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "06" "#7EC707" NA "#E4B281" 17448 5970 9700
"2029" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "04" "#A3F20D" "#087107" "#205E34" 5486 9780 5510
"2030" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "10" "#09228A" "#230BF4" "#34364E" 18232 4158 9981
"2031" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "16" "#7C3532" "#B38888" "#B47577" 13994 15633 15785
"2032" "2808d066-7f92-44d7-8c68-96ec1a42a25a" "set1" "07" "#D49C5B" "#CCB962" "#E0B06E" 7770 15363 5268
"2033" "284ba712-e64a-4ca6-9b4d-4749d3428fe1" "set1" "12" "#5389A0" "#2FE01F" "#50E11E" 29761 2829 3334
"2034" "284ba712-e64a-4ca6-9b4d-4749d3428fe1" "set1" "09" "#DAE01F" "#3EC140" "#33CC34" 8789 2120 2577
"2035" "284ba712-e64a-4ca6-9b4d-4749d3428fe1" "set1" "14" "#35D52A" "#1BE41E" "#1AE528" 6727 2291 1037
"2036" "284ba712-e64a-4ca6-9b4d-4749d3428fe1" "set1" "13" "#47D02F" "#35CA40" "#1EE138" 4151 2485 947
"2037" "284ba712-e64a-4ca6-9b4d-4749d3428fe1" "set1" "08" "#EC3313" "#DE214E" "#E41B29" 3374 1375 2131
"2038" "284ba712-e64a-4ca6-9b4d-4749d3428fe1" "set1" "02" "#5A59A6" "#AFB649" "#5496AB" 4117 4607 3679
"2039" "284ba712-e64a-4ca6-9b4d-4749d3428fe1" "set1" "03" "#CDC232" "#34CB3B" "#B7C738" 7224 4129 5671
"2040" "284ba712-e64a-4ca6-9b4d-4749d3428fe1" "set1" "11" "#54D22D" "#3BD32C" "#43C53A" 5715 2711 2784
